"IF_Key","Length","Name","Date","Water","Sarea","ShrLen","Altitude","NYTME","NYTMN","Region","GearType","Age"
1041157187,101,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1644163405,117,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1874769492,126,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
722824315,126,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
903748040,90,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1517202270,126,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1687766170,112,"Bluegill",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-550751504,127,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1176324810,95,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1089955702,106,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1925957591,98,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1995250407,97,"Bluegill",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-906325088,131,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-58158031,121,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-261746018,115,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-313162555,124,"Pumpkinseed",9/9/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1551587493,119,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1644766644,92,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
798459137,164,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-807028480,143,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-2132614309,151,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-1013787902,122,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
278813534,139,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
259764696,113,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
411456249,104,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1490873674,178,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
1492680112,133,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1290352079,121,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1593628875,135,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1257935723,153,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-2030147396,149,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-808365811,151,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-1379797966,149,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-1620554810,120,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-526764047,144,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1273598108,124,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1284734073,137,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
561373,56,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
1118239288,134,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1467111022,132,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-239076693,143,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
74479443,137,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
66295991,112,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
206383549,92,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
560838,52,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
2076752774,99,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1863931801,104,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1778915769,131,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1220119448,137,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1741046316,62,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
1381263834,133,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1597579278,126,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-566011249,117,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1297561205,123,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-543601416,103,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-2096977443,131,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1376557788,116,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-711813455,141,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-710467755,119,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1709016525,106,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-125939856,122,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-78633926,102,"Bluegill",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
560892,56,"Pumpkinseed",9/22/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
561462,45,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
561463,59,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
561464,53,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
615549663,110,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
33473899,97,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
179074449,99,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
556855422,97,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
671460482,120,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
558509696,108,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1043482912,116,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1424080573,124,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1175906299,94,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
881812919,126,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
2068600122,125,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1885131854,125,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1766593642,107,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
760695596,127,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1834266390,117,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1627437230,101,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
798287352,137,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1207382069,94,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1842325677,107,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
772873446,189,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",4
1698091683,113,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1605117316,130,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
947658459,120,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1267156881,143,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-997614943,126,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1793128411,128,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-909558631,135,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-2147281070,97,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1400061132,119,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1613681535,104,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1025059376,97,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1312217719,113,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1994161444,102,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-979273560,111,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-148145625,106,"Bluegill",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-310569165,136,"Pumpkinseed",9/23/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
314402035,132,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
493033335,121,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
656500321,123,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1636320678,126,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1444553998,123,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1057448495,128,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
834474168,124,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
826359897,126,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
-1316766277,105,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1087650179,133,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-496307486,100,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1738646560,124,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-582602246,138,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-249773051,113,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-62912020,104,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
238942899,148,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
634526661,133,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
532051642,150,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1126293410,125,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
765702481,112,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
804181565,154,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
2053102459,136,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
2055932244,132,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1506416288,135,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1753618576,106,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1168536789,146,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1406379197,133,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-960537138,143,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-941072599,140,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-882208457,149,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1500016586,150,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-522601951,133,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-544588600,150,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-206250625,132,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-84741972,141,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
253010724,132,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",3
561872,56,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
1177748821,129,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1726947211,136,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1446570392,130,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1512009072,130,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1127615827,87,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1292847494,111,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1958850417,110,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
-1711125006,140,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
-1210081351,122,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
438615480,135,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
401499254,110,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
264773796,119,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
561992,53,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
561994,63,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
329398320,112,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
561993,58,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
246736371,138,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
561995,55,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",0
1308557425,113,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
2004392414,114,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1092348678,113,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
904329540,131,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
880866095,136,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
1986601551,98,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1697199929,104,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
1894295897,135,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
2029898418,96,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
978041510,139,"Pumpkinseed",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",2
2064436028,114,"Bluegill",10/4/1999 0:00:00,"Chautauqua Lake\oiuy-098765",13126.07,88.47,1308.00,135668.00,4677968.00,"9","Trawl",1
